Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5286-1,11-03-2013,Art Foster,"Westfield Parramatta,Parramatta",Sydney,NSW,Corporate,Stevie Bacata,Low,3Max Organizer Strips,Office Supplies,Wrap Bag,Regular Air,13-03-2013,$3.40,$5.40,$2.00,19,$133.94,0%,$4.60,$134.94,$7.78,$141.66
5287-1,22-02-2014,Amy Cox,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Low,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,23-02-2014,$5.33,$8.60,$3.27,37,$460.42,4%,$14.04,$444.28,$6.19,$444.59
5288-1,10-07-2013,Julie Kriz,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,Artisan Hi-Liter Fluorescent Desk Style Markers,Office Supplies,Small Pack,Regular Air,10-07-2013,$1.76,$3.38,$1.62,49,$121.00,2%,$3.76,$219.56,$0.85,$223.26
5288-1,27-09-2014,Anthony Johnson,"1-2/299 Sussex St,Sydney",Sydney,NSW,Home Office,Aanya Zhang,High,HFX LaserJet 3310 Copier,Office Supplies,Small Box,Regular Air,29-09-2014,$377.99,$599.99,$222.00,23,"$12,049.75",1%,$121.00,"$11,184.75",$24.49,"$11,190.57"
5288-1,01-12-2014,Ritsa Hightower,"1/160 Anzac Parade,Kensington",Sydney,NSW,Consumer,Natasha Song,Low,Smiths File Caddy,Technology,Small Box,Regular Air,05-12-2014,$4.03,$9.38,$5.35,26,$236.50,1%,$16.54,$226.50,$7.28,$238.69
5288-1,07-08-2013,Alex Grayson,"644 George St,Sydney",Sydney,NSW,Consumer,Radhya Staples,Not Specified,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Regular Air,09-08-2013,$5.33,$8.60,$3.27,30,$272.70,1%,$8.68,$227.52,$6.19,$231.72
5290-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Connor Betts,Low,"Laser Neon Mac Format Diskettes, 10/Pack",Technology,Small Box,Express Air,29-10-2013,$1.87,$8.12,$6.25,6,$300.44,10%,$0.00,$300.44,$2.83,$303.27
5290-1,26-06-2013,Roy Collins,"Westfield Sydney,Sydney",Sydney,NSW,Consumer,Natasha Song,High,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,27-06-2013,$3.32,$5.18,$1.86,31,$136.02,9%,$3.06,$125.86,$2.04,$126.55
5290-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Connor Betts,High,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Wrap Bag,Regular Air,29-10-2013,$1.87,$8.12,$6.25,28,$300.44,4%,$0.00,$300.44,$2.83,$303.27
5290-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Yvette Biti,Medium,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,29-10-2013,$1.87,$8.12,$6.25,50,$300.44,9%,$0.00,$300.44,$2.83,$303.27
5290-1,02-11-2013,Eugene Hildebrand,"120 Hardware St,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Not Specified,PastelOcean Color Pencil Set,Office Supplies,Small Pack,Regular Air,03-11-2013,$11.11,$19.84,$8.73,18,$328.60,2%,$13.14,$315.36,$4.10,$325.09
5290-1,26-02-2013,Natalie Webber,"98-104 Parramatta Rd,Camperdown",Sydney,NSW,Corporate,Phoebe Gour,High,"Laser Neon Mac Format Diskettes, 10/Pack",Furniture,Small Pack,Regular Air,26-02-2013,$1.87,$8.12,$6.25,37,$300.44,9%,$0.00,$300.44,$2.83,$303.27
5290-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Connor Betts,High,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Wrap Bag,Regular Air,29-10-2013,$1.87,$8.12,$6.25,27,$300.44,7%,$0.00,$300.44,$2.83,$303.27
5290-1,04-12-2015,Lindsay Castell,"5/250 Old Northern Road ,Castle Hill",Sydney,NSW,Home Office,Nicholas Fernandes,Low,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Small Box,Regular Air,05-12-2015,$84.22,$210.55,$126.33,37,$842.20,9%,$42.11,$800.07,$9.99,$810.08
5290-1,26-05-2013,Thomas Boland,"3/219 Canley Vale Road,Canley Heights",Sydney,NSW,Small Business,Mihael Khan,Critical,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Small Box,Express Air,26-05-2013,$5.33,$8.60,$3.27,28,$261.20,4%,$25.11,$236.09,$6.19,$234.55
5291-1,08-06-2014,John Lee,"180 High Street,Windsor",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Binding Machine Supplies,Office Supplies,Small Box,Regular Air,10-06-2014,$18.38,$29.17,$10.79,18,$156.72,10%,$5.54,$146.12,$6.27,$146.75
5291-1,07-05-2013,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Home Office,Aanya Zhang,Critical,Artisan Hanging File Binders,Office Supplies,Small Pack,Regular Air,09-05-2013,$3.65,$5.98,$2.33,16,$205.59,3%,$17.25,$189.14,$1.49,$196.11
5291-1,04-09-2013,Darrin Martin,"221 Barkly St,St Kilda",Melbourne,VIC,Consumer,Yvette Biti,Low,TypeRight Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,Wrap Bag,Regular Air,06-09-2013,$54.29,$90.48,$36.19,8,$437.62,5%,$14.32,$434.62,$19.99,$445.65
5292-1,10-07-2013,Craig Carroll,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Critical,Smiths Metal Binder Clips,Office Supplies,Small Box,Regular Air,13-07-2013,$1.60,$2.62,$1.02,15,$16.88,5%,$1.09,$16.10,$0.80,$17.72
5292-1,29-10-2013,Sung Chung,"127 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,Low,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,30-10-2013,$1.94,$3.08,$1.14,23,$126.28,9%,$5.05,$121.23,$0.99,$122.22
5292-1,02-11-2014,Lindsay Shagiari,"5/250 Old Northern Road ,Castle Hill",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Smiths SlimLine Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,04-11-2014,$4.79,$11.97,$7.18,41,$245.46,2%,$14.45,$225.33,$5.81,$226.33
5292-1,29-10-2013,Sung Chung,"127 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Not Specified,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,30-10-2013,$1.94,$3.08,$1.14,33,$126.28,9%,$5.05,$121.23,$0.99,$222.23
5292-1,29-10-2013,Sung Chung,"53-55 Liverpool St,Sydney",Sydney,NSW,Small Business,Tina Carlton,Medium,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,30-10-2013,$1.94,$3.08,$1.14,32,$126.28,10%,$5.05,$121.23,$0.99,$122.22
5292-1,29-10-2013,Sung Chung,"127 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,High,Artisan 481 Labels,Office Supplies,Small Box,Regular Air,30-10-2013,$1.94,$3.08,$1.14,4,$126.28,4%,$5.05,$121.23,$0.99,$122.22
5292-1,16-12-2013,Henry Goldwyn,"541 Church St,Richmond",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,19-12-2013,$1.94,$3.08,$1.14,40,$126.73,3%,$12.28,$121.74,$0.99,$122.21
5292-1,04-10-2014,Eric Barreto,"359 Crown Street,Surry Hills",Sydney,NSW,Corporate,Phoebe Gour,High,Artisan Reinforcements for Hole-Punch Pages,Office Supplies,Wrap Bag,Regular Air,02-10-2014,$1.19,$1.98,$0.79,16,$43.20,10%,$0.00,$43.20,$4.77,$50.48
5292-1,29-10-2013,Sung Chung,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,30-10-2013,$1.94,$3.08,$1.14,25,$126.28,10%,$5.05,$121.23,$0.99,$122.22
5292-1,12-02-2014,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Corporate,Natasha Song,High,Artisan 478 Labels,Office Supplies,Wrap Bag,Regular Air,13-02-2014,$3.14,$4.91,$1.77,4,$43.20,9%,$4.09,$43.39,$0.50,$43.08
5292-1,28-09-2014,Giulietta Baptist,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Corporate,Tina Carlton,Low,OIC Bulk Pack Metal Binder Clips,Office Supplies,Small Box,Regular Air,29-09-2014,$3.95,$6.08,$2.13,32,$141.68,10%,$5.67,$137.02,$1.82,$137.25
5293-1,15-06-2014,Toby Swindell,"273 George Street,Sydney",Sydney,NSW,Home Office,Leighton Forrest,Medium,Artisan 481 Labels,Office Supplies,Small Pack,Regular Air,15-06-2014,$1.94,$3.08,$1.14,22,$13.76,2%,$1.28,$12.34,$0.99,$12.04
5293-1,12-08-2013,Stra Carroll,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Medium,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,14-08-2013,$13.64,$20.98,$7.34,18,$830.16,5%,$26.56,$735.04,$1.49,$794.53
5293-1,05-08-2014,Ed Ludwig,"221 Barkly St,St Kilda",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,07-08-2014,$2.50,$5.68,$3.18,18,$212.40,10%,$6.73,$123.13,$3.60,$122.34
5294-1,24-02-2014,Pauline Chand,"501 George St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,High,"3Max Polarizing Task Lamp with Clamp Arm, Light Gray",Office Supplies,Small Pack,Regular Air,26-02-2014,$56.16,$136.98,$80.82,26,"$1,218.08",8%,$10.36,"$1,269.15",$24.49,"$1,299.12"
5294-1,01-11-2013,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Corporate,Mihael Khan,Low,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,02-11-2013,$1.87,$8.12,$6.25,34,$129.92,6%,$3.90,$126.02,$2.83,$128.85
5294-1,01-11-2013,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Consumer,Mihael Khan,Low,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Express Air,02-11-2013,$1.87,$8.12,$6.25,32,$129.92,10%,$3.90,$126.02,$2.83,$128.85
5294-1,07-02-2014,Logan Haushalter,"221 Barkly St,St Kilda",Melbourne,VIC,Small Business,Yvette Biti,Medium,"Alto Parchment Paper, Assorted Colors",Technology,Small Box,Regular Air,16-02-2014,$4.59,$7.28,$2.69,26,$233.84,3%,$2.09,$226.03,$11.15,$226.62
5294-1,01-11-2013,Kristina Nunn,"22 Civic Rd,Auburn",Sydney,NSW,Corporate,Mihael Khan,Not Specified,"Laser Neon Mac Format Diskettes, 10/Pack",Furniture,Small Pack,Regular Air,02-11-2013,$1.87,$8.12,$6.25,8,$129.92,10%,$3.90,$126.02,$2.83,$128.85
5294-1,31-03-2015,Paul Prost,"98-104 Parramatta Rd,Canmerd",Sydney,NSW,Home Office,Phoebe Gour,High,Apex Elite Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,31-03-2015,$3.42,$8.34,$4.92,10,$228.46,1%,$12.45,$219.11,$2.64,$231.83
5294-1,10-09-2014,Benjamin Farhat,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Low,Alto Memo Cubes,Technology,Small Box,Regular Air,12-09-2014,$3.32,$5.18,$1.86,34,$145.60,10%,$15.56,$133.04,$2.04,$142.19
5294-1,16-03-2013,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Low,Artisan Non-Stick Binders,Office Supplies,Small Box,Regular Air,20-03-2013,$2.74,$4.49,$1.75,34,$130.56,3%,$9.06,$127.22,$1.49,$128.54
5294-1,05-12-2013,Trudy Brown,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Not Specified,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,07-12-2013,$32.02,$152.48,$120.46,49,"$2,255.64",7%,$120.68,"$2,206.95",$4.00,"$2,266.75"
5295-1,24-02-2014,Chad McGuire,"81 MacLeay St,Potts Point",Sydney,NSW,Small Business,Samantha Chairs,Low,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Regular Air,25-02-2014,$4.59,$7.28,$2.69,41,$366.02,6%,$0.00,$356.12,$11.15,$352.37
5295-1,25-06-2014,Nora Paige,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Small Business,Mihael Khan,Medium,Artisan Binder Labels,Office Supplies,Small Box,Regular Air,25-06-2014,$2.45,$3.89,$1.44,13,$127.08,4%,$11.58,$117.48,$7.01,$118.22
5296-1,30-11-2014,Lena Creighton,"127 Liverpool St,Sydney",Sydney,NSW,Consumer,Samantha Chairs,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Regular Air,02-12-2014,$5.19,$12.98,$7.79,27,$273.30,7%,$8.20,$265.30,$3.14,$263.96
5297-1,03-09-2013,Rob Haberlin,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Low,Artisan 479 Labels,Technology,Small Box,Regular Air,05-09-2013,$1.59,$2.61,$1.02,17,$22.44,4%,$2.21,$22.08,$0.50,$22.65
5297-1,25-04-2015,Peter McVee,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Corporate,Connor Betts,Critical,Pizazz Drawing Pencil Set,Furniture,Large Box,Regular Air,27-04-2015,$1.53,$2.78,$1.25,44,$44.70,8%,$3.46,$43.34,$1.34,$45.08
5297-1,19-05-2013,Grant Carroll,"10 O'Connell St,Sydney",Sydney,NSW,Consumer,Aanya Zhang,Not Specified,Artisan 481 Labels,Office Supplies,Wrap Bag,Regular Air,20-05-2013,$1.94,$3.08,$1.14,23,$118.28,7%,$5.85,$121.27,$0.99,$122.26
5297-1,20-10-2013,Tone Sayre,"155 Oxford Street,Darlinghurst",Sydney,NSW,Corporate,Samantha Chairs,Critical,Office Shears by Apex,Office Supplies,Small Box,Regular Air,22-10-2013,$0.94,$2.08,$1.14,19,$93.60,0%,$0.00,$93.60,$2.56,$96.00
5297-1,24-03-2015,Brad Norvell,"120 Hardware St,Melbourne",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,25-03-2015,$1.59,$2.61,$1.02,27,$49.20,8%,$0.00,$45.20,$0.50,$45.99
5297-1,29-09-2014,Christopher Martinez,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,Smiths Metal Binder Clips,Technology,Large Box,Regular Air,29-09-2014,$1.60,$2.62,$1.02,46,$95.60,7%,$0.00,$95.60,$0.80,$96.00
5297-1,22-01-2015,Bill Donatelli,"359 Crown Street,Surry Hills",Sydney,NSW,Small Business,Phoebe Gour,High,Apex Straight Scissors,Technology,Small Box,Express Air,24-01-2015,$5.19,$12.98,$7.79,31,$899.10,3%,$53.95,$825.11,$3.14,$840.85
5298-1,22-02-2013,Gen Letin,"81 MacLeay St,Potts Point",Sydney,NSW,Consumer,Samantha Chairs,Critical,"Angle-D Binders with Locking Rings, Label Holders",Office Supplies,Small Pack,Regular Air,23-02-2013,$4.53,$7.30,$2.77,33,$128.08,5%,$11.62,$127.52,$7.72,$122.24
5299-1,07-11-2013,Tony Molinari,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Artisan 478 Labels,Furniture,Small Pack,Regular Air,09-11-2013,$3.14,$2.88,$0.70,4,$154.98,7%,$6.20,$148.78,$0.49,$149.28
5299-1,22-11-2016,Becky Pak,"79 Elliott St,Balmain",Sydney,NSW,Small Business,Aanya Zhang,Critical,Artisan 487 Labels,Office Supplies,Small Box,Regular Air,27-11-2016,$2.29,$3.69,$1.40,8,$128.38,2%,$7.85,$115.61,$0.50,$116.55
5299-1,05-11-2013,Victoria Pisteka,"Westfield Sydney,Sydney",Sydney,NSW,Small Business,Natasha Song,Critical,Artisan 487 Labels,Office Supplies,Small Box,Express Air,07-11-2013,$2.29,$3.69,$1.40,37,$154.98,10%,$6.20,$148.78,$0.50,$149.28
5299-1,14-01-2014,Toby Carlisle,"6/15 Cross Street,Double Bay",Sydney,NSW,Consumer,Leighton Forrest,Not Specified,Artisan 487 Labels,Office Supplies,Wrap Bag,Regular Air,16-01-2014,$2.29,$3.69,$1.40,32,$157.98,1%,$6.80,$148.78,$0.50,$159.28
5299-1,24-07-2013,Karl Brown,"470 Anzac Parade,Kingsford",Sydney,NSW,Corporate,Tina Carlton,Not Specified,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Small Box,Regular Air,26-07-2013,$14.95,$34.76,$19.81,25,$136.32,0%,$7.35,$125.17,$8.22,$126.71
5299-1,20-08-2013,Jennifer Patt,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Pack,Regular Air,22-08-2013,$2.50,$5.68,$3.18,23,$236.29,1%,$2.69,$243.69,$3.60,$249.98
5300-1,29-08-2013,John Castell,"38/133-145 Castlereagh St,Sydney",Sydney,NSW,Small Business,Natasha Song,Medium,Steady Pocket Accent Highlighters,Office Supplies,Wrap Bag,Express Air,30-08-2013,$0.93,$1.60,$0.67,35,$92.37,4%,$1.95,$96.39,$1.29,$97.69
5300-1,26-11-2014,Maurice Satty,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,High,Binding Machine Supplies,Technology,Small Pack,Regular Air,28-11-2014,$18.38,$29.17,$10.79,32,$62.30,8%,$6.69,$68.19,$6.27,$69.69
5301-1,27-04-2015,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Connor Betts,High,TechSavi Cordless Navigator Duo,Office Supplies,Small Box,Regular Air,28-04-2015,$42.11,$80.98,$38.87,13,$149.22,4%,$4.49,$144.11,$7.18,$147.39
5302-1,07-11-2013,Dennis Kane,"33/4 Barangaroo Avenue,Sydney",Sydney,NSW,Corporate,Natasha Song,Medium,Steady Major Accent Highlighters,Technology,Small Box,Regular Air,08-11-2013,$3.75,$7.08,$3.33,14,$205.32,5%,$14.37,$190.95,$2.35,$193.30
5302-1,10-12-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Pizazz Drawing Pencil Set,Office Supplies,Small Box,Regular Air,11-12-2014,$1.53,$2.78,$1.25,49,$87.20,9%,$4.77,$85.99,$1.34,$70.39
5302-1,07-11-2013,Dennis Kane,"33/4 Barangaroo Avenue,Sydney",Sydney,NSW,Consumer,Natasha Song,Not Specified,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,08-11-2013,$3.75,$7.08,$3.33,14,$205.32,9%,$14.37,$190.95,$2.35,$193.30
5302-1,17-07-2013,Pauline Webber,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Corporate,Yvette Biti,High,Artisan Round Ring Poly Binders,Office Supplies,Small Pack,Regular Air,17-07-2013,$1.82,$2.84,$1.02,23,$62.24,1%,$6.39,$58.13,$5.44,$59.45
5302-1,17-10-2014,Sam Craven,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Durable Binders,Office Supplies,Wrap Bag,Regular Air,19-10-2014,$1.84,$2.88,$1.04,22,$76.90,9%,$0.76,$70.16,$1.49,$19.41
5302-1,07-11-2013,Dennis Kane,"127 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Low,Steady Major Accent Highlighters,Office Supplies,Small Box,Regular Air,08-11-2013,$3.75,$7.08,$3.33,32,$205.32,10%,$14.37,$190.95,$2.35,$193.30
5302-1,17-03-2015,Miklet Nandell,"3 Carrington Road ,Box Hill",Melbourne,VIC,Small Business,Yvette Biti,Critical,Steady Major Accent Highlighters,Technology,Medium Box,Regular Air,17-03-2015,$3.75,$7.08,$3.33,2,$205.32,8%,$14.47,$190.95,$2.35,$193.30
5302-1,02-11-2013,Eugene Hildebrand,"120 Hardware St,Melbourne",Melbourne,VIC,Consumer,Yvette Biti,Critical,Steady Major Accent Highlighters,Office Supplies,Small Box,Express Air,03-11-2013,$3.75,$7.08,$3.33,42,$205.32,2%,$14.37,$190.95,$2.35,$193.30
5302-1,02-11-2013,Eugene Hildebrand,"120 Hardware St,Melbourne",Melbourne,VIC,Home Office,Yvette Biti,Medium,Steady Major Accent Highlighters,Office Supplies,Small Pack,Regular Air,03-11-2013,$3.75,$7.08,$3.33,14,$205.32,0%,$14.37,$190.95,$2.35,$193.30
5302-1,07-11-2013,Dennis Kane,"96 Liverpool St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Low,Steady Major Accent Highlighters,Office Supplies,Wrap Bag,Regular Air,08-11-2013,$3.75,$7.08,$3.33,39,$205.32,1%,$14.37,$190.95,$2.35,$193.30
5302-1,18-07-2013,Ben Wallace,"120 Hardware St,Melbourne",Melbourne,VIC,Home Office,Connor Betts,Critical,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Pack,Regular Air,20-07-2013,$4.59,$7.28,$2.69,49,$155.35,7%,$0.00,$154.92,$11.15,$156.35
5302-1,22-02-2013,Toby Swindell,"273 George Street,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Low,UGen Ultra Professional Cordless Optical Suite,Office Supplies,Small Box,Regular Air,23-02-2013,$156.50,$300.97,$144.47,12,"$1,203.92",4%,$62.04,"$1,079.69",$7.18,"$1,098.69"
5302-1,07-11-2013,Dennis Kane,"53-55 Liverpool St,Sydney",Sydney,NSW,Corporate,Tina Carlton,High,Steady Major Accent Highlighters,Office Supplies,Small Box,Express Air,08-11-2013,$3.75,$7.08,$3.33,9,$205.32,3%,$14.37,$190.95,$2.35,$193.30
5303-1,11-08-2013,Valerie Dominguez,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Consumer,Tina Carlton,Low,Artisan 479 Labels,Office Supplies,Wrap Bag,Regular Air,13-08-2013,$1.59,$2.61,$1.02,19,$23.86,1%,$2.23,$21.86,$0.50,$22.28
5303-1,18-02-2015,Sandra Glassco,"224A Gertrude St,Fitzroy",Melbourne,VIC,Home Office,Connor Betts,Critical,Alto Memo Cubes,Technology,Medium Box,Regular Air,19-02-2015,$3.32,$5.18,$1.86,8,$41.34,9%,$4.27,$38.95,$2.04,$40.99
5303-1,31-08-2015,Larry Hughes,"541 Church St,Richmond",Melbourne,VIC,Consumer,Yvette Biti,High,Alto Memo Cubes,Furniture,Small Pack,Express Air,01-09-2015,$3.32,$5.18,$1.86,32,$41.44,8%,$4.43,$38.95,$2.04,$40.99
5303-1,29-12-2013,Christy Brittain,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Small Business,Mihael Khan,High,Cando PC940 Copier,Office Supplies,Small Box,Express Air,30-12-2013,$278.99,$449.99,$171.00,31,$110.98,3%,$11.00,$99.08,$49.00,$90.68
5303-1,03-11-2015,Sheri Gordon,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,Medium,Artisan 479 Labels,Office Supplies,Small Pack,Regular Air,04-11-2015,$1.59,$2.61,$1.02,43,$203.62,5%,$12.04,$191.62,$0.50,$199.64
5303-1,21-10-2013,Darrin Sayre,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Medium,Bagged Rubber Bands,Office Supplies,Small Pack,Regular Air,23-10-2013,$0.24,$1.26,$1.02,8,$236.30,3%,$0.00,$25.99,$0.70,$23.59
5304-1,07-09-2014,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Medium,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,07-09-2014,$1.18,$1.88,$0.70,18,$114.68,10%,$8.88,$106.09,$1.49,$119.99
5304-1,13-04-2016,Denny Joy,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,High,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Small Box,Regular Air,15-04-2016,$4.46,$10.89,$6.43,7,$41.98,10%,$0.45,$41.56,$4.50,$46.38
5304-1,03-02-2015,Alex Russell,"99 Lygon Street,East Brunswick",Melbourne,VIC,Corporate,Connor Betts,Critical,"Artisan Flip-Chart Easel Binder, Black",Office Supplies,Wrap Bag,Regular Air,05-02-2015,$13.88,$22.38,$8.50,8,$482.77,4%,$48.28,$434.49,$15.10,$438.89
5304-1,21-04-2013,Steve Carroll,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Small Business,Nicholas Fernandes,Not Specified,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,22-04-2013,$1.59,$2.61,$1.02,47,$26.20,6%,$1.62,$24.69,$0.50,$22.89
5304-1,24-05-2015,Mike Gockenbach,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,High,HFX LaserJet 3310 Copier,Office Supplies,Wrap Bag,Regular Air,28-05-2015,$377.99,$599.99,$222.00,6,"$3,644.90",1%,$0.00,"$3,647.68",$24.49,"$3,650.33"
5304-1,14-07-2015,Laurien Vistorini,"53 Riley Street,Woolloomooloo",Sydney,NSW,Home Office,Tina Carlton,High,Artisan Legal 4-Ring Binder,Office Supplies,Wrap Bag,Regular Air,19-07-2015,$13.64,$20.98,$7.34,26,$359.92,7%,$10.08,$353.36,$1.49,$358.38
5304-1,04-05-2015,Pete Armstrong,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,Low,Steady 52201 APSCO Electric Pencil Sharpener,Office Supplies,Wrap Bag,Regular Air,06-05-2015,$16.80,$40.97,$24.17,19,$417.28,1%,$22.58,$421.80,$8.99,$428.39
5305-1,28-09-2016,Troy Staebel,"85-113 Dunning Ave,Roseberry",Sydney,NSW,Home Office,Mihael Khan,Medium,Xit Blank Computer Paper,Office Supplies,Small Pack,Regular Air,30-09-2016,$12.39,$19.98,$7.59,22,$939.06,7%,$27.86,$901.50,$5.77,$907.27
5306-1,11-08-2013,Liz Willingham,"60 Commercial Rd,Prahran",Melbourne,VIC,Home Office,Yvette Biti,Low,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,13-08-2013,$1.59,$2.61,$1.02,6,$28.11,4%,$2.53,$25.59,$0.50,$23.29
5306-1,04-07-2015,Roy Phan,"506 Swan Street,Richmond",Melbourne,VIC,Consumer,Connor Betts,Not Specified,Colored Envelopes,Office Supplies,Small Box,Express Air,05-07-2015,$2.25,$3.69,$1.44,9,$63.36,0%,$3.37,$62.89,$2.50,$63.79
5306-1,27-04-2013,Noah Childs,"155 Oxford Street,Darlinghurst",Sydney,NSW,Corporate,Samantha Chairs,Medium,Creator Colored Pencils,Office Supplies,Small Box,Regular Air,28-04-2013,$1.57,$3.28,$1.71,42,$61.48,6%,$4.43,$52.65,$0.98,$54.90
5306-1,01-11-2014,John Murray,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Consumer,Phoebe Gour,Critical,Deluxe Rollaway Locking File with Drawer,Office Supplies,Wrap Bag,Regular Air,03-11-2014,$178.83,$415.88,$237.05,22,"$2,015.52",4%,$100.78,"$1,814.74",$11.37,"$1,829.45"
