Order No,Order Date,Customer Name,Address,City,State,Customer Type,Account Manager,Order Priority,Product Name,Product Category,Product Container,Ship Mode,Ship Date,Cost Price,Retail Price,Profit Margin,Order Quantity,Sub Total,Discount %,Discount $,Order Total,Shipping Cost,Total
5581-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Wrap Bag,Regular Air,09-08-2014,$3.32,$5.18,$1.86,27,$88.06,9%,$1.76,$86.30,$2.04,$88.34
5581-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Consumer,Tina Carlton,Not Specified,Alto Memo Cubes,Technology,Small Pack,Regular Air,09-08-2014,$3.32,$5.18,$1.86,19,$88.06,7%,$1.76,$86.30,$2.04,$88.34
5581-1,03-09-2014,Brean Thornton,"188 Pitt Street,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Alto Memo Cubes,Office Supplies,Wrap Bag,Express Air,10-09-2014,$3.32,$5.18,$1.86,28,$88.08,5%,$1.76,$86.30,$2.04,$88.34
5582-1,15-10-2014,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,19-10-2014,$1.84,$2.88,$1.04,16,$41.60,4%,$1.66,$39.04,$0.99,$41.84
5583-1,11-08-2014,Benjamin Patterson,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Critical,Bagged Rubber Bands,Technology,Small Box,Regular Air,12-08-2014,$0.24,$1.26,$1.02,12,$2.52,7%,$0.15,$2.37,$0.70,$3.07
5584-1,10-02-2014,Dennis Pardue,"412 Brunswick St,Fitzroy",Melbourne,VIC,Small Business,Connor Betts,Low,Adesso Programmable 142-Key Keyboard,Office Supplies,Wrap Bag,Regular Air,11-02-2014,$39.64,$152.48,$112.84,40,"$8,799.50",4%,$51.50,"$7,297.50",$6.50,"$7,762.55"
5584-1,09-08-2013,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Home Office,Natasha Song,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,16-08-2013,$2.50,$5.68,$3.18,37,$205.32,4%,$23.19,$191.05,$3.60,$199.04
5584-1,11-08-2014,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Low,"DrawIt Colored Pencils, 48-Color Set",Technology,Jumbo Drum,Delivery Truck,14-08-2014,$21.56,$36.55,$14.99,35,$877.20,8%,$61.40,$815.80,$13.89,$829.69
5584-1,11-08-2014,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Low,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,14-08-2014,$21.56,$36.55,$14.99,11,$877.20,0%,$61.40,$815.80,$13.89,$829.69
5584-1,20-10-2014,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Small Business,Leighton Forrest,High,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Small Box,Express Air,22-10-2014,$21.56,$36.55,$14.99,10,$877.20,6%,$61.40,$815.80,$13.89,$829.69
5585-2,29-05-2013,Anthony Rawles,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Corporate,Mihael Khan,Low,EcoTones Memo Sheets,Office Supplies,Small Box,Regular Air,29-05-2013,$2.52,$4.00,$1.48,19,$599.80,10%,$25.99,$50.00,$1.30,$58.64
5586-1,09-08-2013,Tony Sayre,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Not Specified,HFX LaserJet 3310 Copier,Office Supplies,Wrap Bag,Express Air,13-08-2013,$377.99,$599.99,$222.00,45,"$3,231.74",1%,$37.37,"$3,166.23",$24.49,"$3,079.21"
5586-1,22-03-2014,Justin Ellison,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,Critical,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Office Supplies,Small Box,Regular Air,26-03-2014,$14.95,$34.76,$19.81,39,"$3,594.24",7%,$0.00,"$3,636.31",$8.22,"$3,681.59"
5586-1,02-09-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Home Office,Tina Carlton,Not Specified,Artisan 474 Labels,Office Supplies,Small Box,Regular Air,04-09-2014,$1.84,$2.88,$1.04,25,$14.92,2%,$1.39,$13.41,$0.99,$17.40
5586-1,15-10-2014,Vicky Freymann,"501 George St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,Low,Emerson C82 Color Inkjet Printer,Office Supplies,Wrap Bag,Regular Air,19-10-2014,$76.79,$119.99,$43.20,30,"$1,024.31",1%,"$1,015.34","$1,229.33",$14.00,"$1,218.48"
5586-1,07-11-2013,Dennis Kane,"96 Liverpool St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Regular Air,08-11-2013,$1.60,$2.62,$1.02,11,$46.25,9%,$4.23,$41.58,$0.80,$43.28
5586-1,20-05-2015,Roy Skaria,"2/797 Botany Rd,Rosebery",Sydney,NSW,Home Office,Samantha Chairs,Critical,Artisan 48 Labels,Technology,Medium Box,Regular Air,21-05-2015,$3.84,$6.30,$2.46,8,$298.00,9%,$3.95,$273.59,$0.50,$271.30
5587-1,04-07-2013,Sara Luxemburg,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Low,"OIC Colored Binder Clips, Assorted Sizes",Technology,Large Box,Regular Air,05-07-2013,$2.29,$3.58,$1.29,40,$53.70,4%,$2.79,$51.00,$1.63,$52.63
5587-1,12-02-2014,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Consumer,Natasha Song,High,Cando S750 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,13-02-2014,$75.00,$120.97,$45.97,50,"$4,753.76",7%,$432.93,"$4,594.05",$26.30,"$4,560.43"
5587-2,23-01-2014,Mark Van Huff,"1 John Street,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Critical,Apex Preferred Stainless Steel Scissors,Office Supplies,Wrap Bag,Regular Air,25-01-2014,$2.50,$5.68,$3.18,35,$121.60,10%,$6.62,$123.72,$3.60,$126.73
5588-1,09-12-2013,Dan Campbell,"1/173-179 Bronte Rd,Waverley",Sydney,NSW,Corporate,Leighton Forrest,Critical,Cando PC940 Copier,Office Supplies,Wrap Bag,Regular Air,09-12-2013,$216.00,$449.99,$233.99,12,"$2,324.95",6%,$22.00,"$2,226.95",$24.49,"$2,246.75"
5588-1,11-09-2014,Katrina Edelman,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,Low,Wirebound Voice Message Log Book,Office Supplies,Wrap Bag,Regular Air,21-09-2014,$2.90,$4.76,$1.86,44,$52.36,0%,$4.19,$48.17,$0.88,$49.05
5588-1,16-03-2013,Christina Vanderzanden,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Express Air,20-03-2013,$1.05,$1.95,$0.90,4,$136.32,3%,$9.56,$122.60,$1.63,$126.55
5589-1,23-03-2013,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Home Office,Nicholas Fernandes,Not Specified,Bagged Rubber Bands,Office Supplies,Small Box,Express Air,26-03-2013,$0.24,$1.26,$1.02,25,$55.02,10%,$2.65,$52.70,$0.70,$53.24
5589-1,01-03-2015,Anne McFarland,"834 Bourke St,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Medium,Artisan 479 Labels,Office Supplies,Small Box,Regular Air,01-03-2015,$1.59,$2.61,$1.02,13,$115.60,6%,$4.56,$116.01,$0.50,$116.09
5589-1,12-08-2014,Brad Thomas,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Consumer,Tina Carlton,Not Specified,Bagged Rubber Bands,Office Supplies,Small Box,Regular Air,19-08-2014,$0.24,$1.26,$1.02,47,$99.90,3%,$8.99,$90.91,$0.70,$94.91
5590-1,06-07-2013,Aaron Smayling,"1737 Botany Rd,Banksmeadow",Sydney,NSW,Corporate,Nicholas Fernandes,Critical,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,06-07-2013,$10.07,$15.98,$5.91,35,$123.72,9%,$12.04,$122.74,$4.00,$126.73
5590-1,19-06-2014,Barry Pond,"99 Lygon Street,East Brunswick",Melbourne,VIC,Small Business,Connor Betts,Critical,Aluminum Document Frame,Office Supplies,Wrap Bag,Regular Air,21-06-2014,$5.50,$12.22,$6.72,24,$643.67,7%,$7.64,$631.30,$2.85,$626.39
5591-1,22-08-2014,Dorris Love,"359 Crown Street,Surry Hills",Sydney,NSW,Consumer,Phoebe Gour,High,Smiths File Caddy,Office Supplies,Small Box,Regular Air,23-08-2014,$4.03,$9.38,$5.35,50,$159.46,10%,$14.35,$145.11,$7.28,$152.39
5592-1,05-05-2013,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Not Specified,"Laser Neon Mac Format Diskettes, 10/Pack",Office Supplies,Small Box,Regular Air,06-05-2013,$1.87,$2.23,$0.36,25,$124.82,2%,$5.07,$122.13,$2.83,$126.73
5592-1,15-07-2013,Christy Brittain,"Shop 1, 186-190 Church Street,Parramatta;46a Macleay Street,Potts Point",Sydney,NSW,Small Business,Mihael Khan,Low,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,16-07-2013,$3.32,$5.18,$1.86,23,$53.95,7%,$2.67,$51.90,$2.04,$53.65
5593-1,25-08-2014,John Lee,"180 High Street,Windsor",Melbourne,VIC,Small Business,Connor Betts,Medium,Aluminum Document Frame,Office Supplies,Wrap Bag,Regular Air,27-08-2014,$5.50,$12.22,$6.72,22,$452.14,7%,$40.69,$411.45,$2.85,$414.30
5594-1,29-05-2013,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Home Office,Mihael Khan,Not Specified,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Regular Air,29-05-2013,$4.59,$7.28,$2.69,22,$337.20,9%,$32.13,$322.71,$11.15,$330.90
5594-1,13-01-2014,Dave Hallsten,"1 John St,Waterloo",Sydney,NSW,Small Business,Charlie Bui,Not Specified,1726 Digital Answering Machine,Technology,Small Box,Regular Air,10-01-2014,$8.82,$20.99,$12.17,8,$536.02,7%,$12.72,$522.39,$4.81,$536.29
5594-1,20-10-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,Medium,Smiths SlimLine Pencil Sharpener,Technology,Small Box,Regular Air,22-10-2014,$4.79,$11.97,$7.18,37,$626.00,1%,$56.52,$527.58,$5.81,$538.29
5594-1,04-10-2014,Patrick OBrill,"53 Riley Street,Woolloomooloo",Sydney,NSW,Consumer,Tina Carlton,Not Specified,"Alto Parchment Paper, Assorted Colors",Office Supplies,Small Box,Express Air,06-10-2014,$4.59,$7.28,$2.69,47,$177.05,4%,$0.00,$177.45,$11.15,$173.43
5594-1,27-01-2014,Ken Lonsdale,"99 Lygon Street,East Brunswick",Melbourne,VIC,Home Office,Connor Betts,High,Beekin 105-Key Black Keyboard,Technology,Small Box,Regular Air,27-01-2014,$6.39,$19.98,$13.59,29,$53.56,6%,$2.18,$51.08,$4.00,$53.66
5596-1,24-02-2014,Pauline Chand,"501 George St,Sydney",Sydney,NSW,Corporate,Samantha Chairs,Not Specified,Cando PC940 Copier,Office Supplies,Small Pack,Regular Air,26-02-2014,$216.00,$449.99,$233.99,8,$531.56,0%,$10.43,$411.65,$24.49,$526.95
5596-1,28-03-2014,Dionis Lloyd,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Critical,TechSavi Access Keyboard,Office Supplies,Small Pack,Regular Air,28-03-2014,$10.07,$15.98,$5.91,35,$735.08,2%,$14.70,$720.38,$4.00,$724.38
5596-1,24-02-2014,Pauline Chand,"501 George St,Sydney",Sydney,NSW,Home Office,Samantha Chairs,High,Artisan Binding System Hidden Tab Executive Style Index Sets,Office Supplies,Small Box,Regular Air,26-02-2014,$3.75,$5.77,$2.02,12,$231.00,6%,$10.16,$221.14,$4.97,$221.81
5596-1,25-07-2015,Annie Thurman,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,Medium,Artisan 474 Labels,Furniture,Small Pack,Regular Air,26-07-2015,$1.84,$2.88,$1.04,18,$157.82,4%,$9.45,$148.97,$0.99,$159.84
5596-1,18-03-2014,Lona Radford,"4A Lyons St,Strathfield",Sydney,NSW,Consumer,Tina Carlton,High,TechSavi Access Keyboard,Technology,Small Box,Express Air,11-03-2014,$10.07,$15.98,$5.91,7,$755.08,4%,$14.70,$720.38,$4.00,$724.38
5596-1,11-07-2013,Michael Oakman,"8 Rankins Lane ,Melbourne",Melbourne,VIC,Consumer,Connor Betts,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Regular Air,21-07-2013,$5.19,$12.98,$7.79,34,$555.52,10%,$33.33,$522.19,$3.14,$526.29
5596-1,21-03-2013,Thais Sissman,"53-55 Liverpool St,Sydney",Sydney,NSW,Home Office,Tina Carlton,Medium,Colored Envelopes,Office Supplies,Small Pack,Regular Air,28-03-2013,$2.25,$3.69,$1.44,22,$77.60,7%,$2.40,$74.90,$2.50,$70.40
5596-1,12-02-2014,Julie Prescott,"438 Victoria Avenue,Chatswood",Sydney,NSW,Home Office,Natasha Song,Medium,Colored Envelopes,Office Supplies,Wrap Bag,Regular Air,13-02-2014,$2.25,$3.69,$1.44,2,$73.82,3%,$5.90,$67.90,$2.50,$70.40
5596-1,13-02-2014,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Small Business,Leighton Forrest,High,Smiths Standard Envelopes,Technology,Small Pack,Regular Air,13-02-2014,$3.52,$5.68,$2.16,43,$119.35,0%,$10.74,$118.65,$1.39,$118.59
5596-1,05-05-2013,Christopher Schild,"4A Lyons St,Strathfield",Sydney,NSW,Home Office,Tina Carlton,Low,Beekin 6 Outlet Metallic Surge Strip,Office Supplies,Wrap Bag,Regular Air,06-05-2013,$4.46,$10.89,$6.43,10,$35.78,8%,$3.41,$33.05,$4.50,$33.36
5596-1,17-11-2013,Allen Armold,"224A Gertrude St,Fitzroy",Melbourne,VIC,Corporate,Connor Betts,High,Apex Straight Scissors,Office Supplies,Wrap Bag,Express Air,18-11-2013,$5.19,$12.98,$7.79,33,$362.05,5%,$13.48,$328.18,$3.14,$331.29
5597-1,02-06-2013,Jim Epp,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Artisan Legal 4-Ring Binder,Office Supplies,Small Box,Regular Air,04-06-2013,$13.64,$20.98,$7.34,30,$545.25,8%,$44.57,$511.00,$1.49,$517.08
5597-1,18-07-2014,Philip Brown,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Home Office,Yvette Biti,Medium,Smiths Metal Binder Clips,Office Supplies,Wrap Bag,Express Air,20-07-2014,$1.60,$2.62,$1.02,34,$117.90,3%,$1.18,$116.72,$0.80,$117.52
5598-1,25-02-2014,Gary Hwang,"60 York St,Sydney",Sydney,NSW,Home Office,Charlie Bui,Not Specified,"Alto Parchment Paper, Assorted Colors",Office Supplies,Wrap Bag,Regular Air,27-02-2014,$4.59,$7.28,$2.69,17,$122.30,9%,$6.62,$123.62,$11.15,$126.72
5598-1,15-06-2013,Steve Nguyen,"61 York St,Sydney",Sydney,NSW,Corporate,Leighton Forrest,Not Specified,Artisan Hanging File Binders,Office Supplies,Wrap Bag,Regular Air,17-06-2013,$3.65,$5.98,$2.33,31,$136.02,8%,$3.86,$127.80,$1.49,$126.71
5599-1,25-02-2014,Sandra Gilles,"105 Pitt St,Sydney",Sydney,NSW,Corporate,Charlie Bui,Medium,Smiths Standard Envelopes,Office Supplies,Small Box,Express Air,27-02-2014,$3.52,$5.68,$2.16,4,$72.20,7%,$6.32,$65.31,$1.39,$66.29
5599-1,02-11-2013,Nara Price,"180 High Street,Windsor",Melbourne,VIC,Consumer,Connor Betts,Low,TechSavi Access Keyboard,Office Supplies,Wrap Bag,Regular Air,03-11-2013,$10.07,$15.98,$5.91,45,$650.38,7%,$18.36,$601.92,$4.00,$625.32
5599-1,20-10-2014,George Ashbrook,"506 Swan Street,Richmond",Melbourne,VIC,Home Office,Connor Betts,Not Specified,Cando PC940 Copier,Office Supplies,Small Box,Regular Air,22-10-2014,$278.99,$449.99,$171.00,42,"$6,299.54",0%,$605.92,"$6,584.86",$49.00,"$6,507.85"
5599-1,27-09-2013,Mitch Webber,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Consumer,Tina Carlton,Medium,Cando PC940 Copier,Office Supplies,Wrap Bag,Regular Air,29-09-2013,$278.99,$449.99,$171.00,46,"$6,749.85",1%,$269.99,"$6,479.86",$49.00,"$6,527.86"
5599-1,28-08-2014,Ruben Ausman,"Crown Complex,Southbank",Melbourne,VIC,Consumer,Connor Betts,Not Specified,"DrawIt Colored Pencils, 48-Color Set",Office Supplies,Wrap Bag,Regular Air,29-08-2014,$21.56,$36.55,$14.99,14,$555.52,9%,$33.37,$512.29,$13.89,$526.29
5599-2,28-08-2014,Ruben Ausman,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,High,EcoTones Memo Sheets,Office Supplies,Wrap Bag,Regular Air,29-08-2014,$2.52,$4.00,$1.48,21,$56.00,3%,$3.36,$52.64,$1.30,$53.94
5601-1,11-12-2013,Patrick Jones,"221 Barkly St,St Kilda",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,Alto Memo Cubes,Office Supplies,Small Box,Regular Air,13-12-2013,$3.32,$5.18,$1.86,1,$135.83,0%,$0.00,$139.33,$2.04,$142.39
5601-1,23-05-2014,Karl Brofe,"470 Anzac Parade,Kingsford",Sydney,NSW,Corporate,Tina Carlton,Not Specified,Alto Memo Cubes,Office Supplies,Small Pack,Regular Air,24-05-2014,$3.32,$5.18,$1.86,44,$153.70,6%,$10.76,$145.04,$2.04,$142.58
5602-1,20-05-2015,Alan Shonely,"Macquarie Centre Cnr Herring Road & Waterloo Road,Macquarie Park",Sydney,NSW,Corporate,Nicholas Fernandes,Low,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Office Supplies,Wrap Bag,Regular Air,21-05-2015,$4.48,$8.14,$3.66,50,$163.08,8%,$3.92,$148.76,$3.12,$159.38
5602-1,17-09-2014,Bart Watters,"Westfield 1 Anderson St,Chatswood",Sydney,NSW,Corporate,Nicholas Fernandes,Not Specified,Security-Tint Envelopes,Office Supplies,Wrap Bag,Regular Air,18-09-2014,$4.89,$7.64,$2.75,30,$196.31,10%,$5.96,$193.63,$1.39,$193.32
5603-1,09-08-2014,Kean Takahito,"21 Wentworth St,Parramatta",Sydney,NSW,Home Office,Aanya Zhang,Medium,TechSavi Internet Navigator Keyboard,Office Supplies,Small Box,Regular Air,10-08-2013,$6.51,$30.98,$24.47,8,"$1,059.74",7%,$30.93,"$1,111.77",$6.50,"$1,118.37"
5603-1,16-11-2013,Peter Fuller,"Westfield Miranda, 600 Kingsway,Miranda",Sydney,NSW,Corporate,Preston Senome,High,Wirebound Voice Message Log Book,Office Supplies,Small Box,Regular Air,17-11-2013,$2.90,$4.76,$1.86,20,$49.30,4%,$3.95,$45.44,$0.88,$46.62
5603-1,16-10-2014,Patrick Jones,"506 Swan Street,Richmond",Melbourne,VIC,Small Business,Connor Betts,Medium,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Small Pack,Regular Air,17-10-2014,$2.98,$5.84,$2.86,24,$144.00,6%,$1.44,$142.56,$0.83,$143.86
5603-2,07-09-2014,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Critical,Beekin 105-Key Black Keyboard,Office Supplies,Wrap Bag,Regular Air,09-09-2014,$6.39,$19.98,$13.59,16,$110.76,9%,$8.86,$100.90,$4.00,$102.83
5604-1,08-12-2013,Larry Tron,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,Critical,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Wrap Bag,Regular Air,08-12-2013,$2.98,$5.84,$2.86,47,$95.26,7%,$3.64,$85.06,$0.83,$96.51
5604-1,26-04-2015,Greg Tran,"Crown Complex,Southbank",Melbourne,VIC,Corporate,Yvette Biti,Not Specified,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Office Supplies,Small Box,Express Air,28-04-2015,$1.05,$1.95,$0.90,21,$48.84,5%,$0.92,$45.94,$1.63,$46.66
5604-1,17-09-2013,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Home Office,Phoebe Gour,Low,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,19-09-2013,$2.50,$5.68,$3.18,37,$130.64,9%,$1.31,$129.33,$3.60,$132.99
5604-1,25-02-2013,Katherine Ducich,"61A Bay Road,Wollstonecraft",Sydney,NSW,Corporate,Samantha Chairs,High,Artisan Printable Repositionable Plastic Tabs,Office Supplies,Wrap Bag,Regular Air,27-02-2013,$5.33,$8.60,$3.27,14,$211.42,8%,$8.14,$193.78,$6.19,$213.39
5604-1,02-09-2014,Vivek Sundaresam,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,TechSavi Access Keyboard,Furniture,Small Pack,Regular Air,04-09-2014,$10.07,$15.98,$5.91,35,$463.42,0%,$18.54,$444.88,$4.00,$448.88
5605-1,03-09-2014,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Home Office,Aanya Zhang,Not Specified,"Artisan Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",Technology,Jumbo Drum,Delivery Truck,05-09-2014,$1.92,$3.26,$1.34,3,$101.06,6%,$0.00,$102.06,$1.86,$102.92
5605-1,03-09-2014,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,"Artisan Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Furniture,Small Pack,Regular Air,05-09-2014,$4.48,$8.14,$3.66,8,$101.06,10%,$0.00,$101.06,$3.12,$102.92
5605-1,16-10-2014,Sylvia Foulston,"152 Bunnerong Road,Eastgardens",Sydney,NSW,Corporate,Tina Carlton,High,Artisan Hole Reinforcements,Office Supplies,Small Box,Express Air,18-10-2014,$3.99,$6.23,$2.24,10,$44.00,4%,$1.43,$43.69,$6.97,$45.88
5605-1,03-09-2014,Odella Nelson,"523 King St,Newtown",Sydney,NSW,Corporate,Aanya Zhang,Not Specified,Artisan Hi-Liter Smear-Safe Highlighters,Technology,Small Box,Regular Air,05-09-2014,$2.98,$5.84,$2.86,1,$101.06,8%,$0.00,$101.06,$0.83,$102.92
5605-1,03-09-2014,Benjamin Patterson,"188 Pitt Street,Sydney",Sydney,NSW,Small Business,Tina Carlton,Critical,Colored Envelopes,Office Supplies,Small Box,Regular Air,04-09-2014,$2.25,$3.69,$1.44,1,$201.00,9%,$0.00,$209.90,$2.50,$203.70
5605-1,19-10-2014,Barry Franz,"499-501 Lygon Street,Carlton North",Melbourne,VIC,Consumer,Yvette Biti,Low,Artisan 474 Labels,Office Supplies,Wrap Bag,Regular Air,20-10-2014,$1.84,$2.88,$1.04,44,$43.56,1%,$2.18,$41.38,$0.99,$45.68
5606-1,07-08-2014,John Lucas,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Medium,Artisan Hi-Liter Smear-Safe Highlighters,Office Supplies,Wrap Bag,Regular Air,09-08-2014,$2.98,$5.84,$2.86,41,$127.12,3%,$12.72,$113.72,$0.83,$112.93
5606-1,15-01-2014,Aleksandra Gannaway,"Hoyts Entertainment Quarter 122 Lang Road,Moore Park",Sydney,NSW,Home Office,Tina Carlton,Critical,Colored Envelopes,Office Supplies,Small Pack,Regular Air,17-01-2014,$2.25,$3.69,$1.44,50,$128.40,8%,$12.85,$115.43,$2.50,$116.63
5606-1,29-10-2014,Brendan Murry,"797 Botany Rd,Rosebery",Sydney,NSW,Consumer,Phoebe Gour,Critical,"Angle-D Binders with Locking Rings, Label Holders",Technology,Small Pack,Regular Air,31-10-2014,$4.53,$7.30,$2.77,16,$275.21,3%,$2.85,$252.69,$7.72,$262.97
5606-1,01-10-2014,Marc Crier,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Critical,Xit Blank Computer Paper,Office Supplies,Wrap Bag,Regular Air,02-10-2014,$12.39,$19.98,$7.59,6,$298.60,1%,$0.00,$389.36,$5.77,$308.30
5606-1,26-12-2014,Arthur Gainer,"180 High Street,Windsor",Melbourne,VIC,Corporate,Connor Betts,Medium,Creator Wet Poly Binders,Office Supplies,Small Box,Regular Air,29-12-2014,$3.37,$5.53,$2.16,7,$52.92,6%,$0.63,$52.31,$6.98,$63.70
5607-1,29-08-2013,Nancy Lomonaco,"523 King St,Newtown",Sydney,NSW,Small Business,Aanya Zhang,Low,Colored Envelopes,Office Supplies,Small Box,Express Air,03-09-2013,$2.25,$3.69,$1.44,23,$149.78,7%,$4.49,$142.75,$2.50,$133.73
5607-1,05-10-2013,Neil Knudson,"4A Lyons St,Strathfield",Sydney,NSW,Corporate,Tina Carlton,Medium,3Max Organizer Strips,Office Supplies,Small Pack,Regular Air,07-10-2013,$3.40,$5.40,$2.00,8,$29.92,3%,$0.20,$28.99,$7.78,$24.00
5607-1,28-10-2013,Toby Knight,"Crown Complex,Southbank",Melbourne,VIC,Home Office,Yvette Biti,High,Smiths Metal Binder Clips,Furniture,Large Box,Regular Air,29-10-2013,$1.60,$2.62,$1.02,41,$83.62,4%,$6.30,$74.94,$0.80,$75.45
5607-1,04-09-2014,Tamara Willingham,"Sydney Fish Market, Bank Street, Sydney",Sydney,NSW,Corporate,Phoebe Gour,Not Specified,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Express Air,06-09-2014,$2.50,$5.68,$3.18,21,$130.64,5%,$1.31,$129.33,$3.60,$132.93
5607-1,30-04-2013,Pamela Stobb,"273 George Street,Sydney",Sydney,NSW,Consumer,Leighton Forrest,Low,Cando S750 Color Inkjet Printer,Office Supplies,Small Box,Regular Air,02-05-2013,$75.00,$120.97,$45.97,22,"$1,965.59",3%,$54.91,"$1,910.07",$26.30,"$1,999.95"
5607-1,03-09-2014,Kean Thornton,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,Critical,Apex Preferred Stainless Steel Scissors,Technology,Jumbo Drum,Delivery Truck,10-09-2014,$2.50,$5.68,$3.18,16,$130.64,9%,$1.31,$129.33,$3.60,$132.93
5607-1,26-01-2014,Bill Eplett,"188 Pitt Street,Sydney",Sydney,NSW,Corporate,Tina Carlton,Critical,Artisan Hole Reinforcements,Furniture,Large Box,Regular Air,27-01-2014,$3.99,$6.23,$2.24,44,$122.20,8%,$11.52,$109.98,$6.97,$112.83
5607-1,04-09-2014,Aaron Bergman,"Westfield Sydney,Sydney",Sydney,NSW,Corporate,Natasha Song,High,Apex Preferred Stainless Steel Scissors,Office Supplies,Small Box,Regular Air,05-09-2014,$2.50,$5.68,$3.18,26,$130.64,7%,$1.31,$129.33,$3.60,$132.93
5609-1,07-09-2014,Eugene Moren,"85-113 Dunning Ave,Rosebery",Sydney,NSW,Corporate,Mihael Khan,Not Specified,Smiths General Use 3-Ring Binders,Office Supplies,Small Box,Regular Air,09-09-2014,$1.18,$1.88,$0.70,24,$88.36,4%,$5.30,$83.06,$1.49,$84.55
